f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
8.511380379999999857e-01,8.918225400000000747e+00,2.947565399999999780e+00,-3.232970120000000236e+01,-3.535636139999999727e+01,-4.076033919999999711e+01
8.709635900000000097e-01,8.918295510000000093e+00,2.947658160000000027e+00,-3.229024830000000179e+01,-3.533366360000000128e+01,-4.063063249999999726e+01
8.912509379999999926e-01,8.918357730000000316e+00,2.947743969999999880e+00,-3.224932569999999998e+01,-3.531002939999999768e+01,-4.049885040000000203e+01
9.120108390000000176e-01,8.918412169999999861e+00,2.947823010000000021e+00,-3.220689260000000331e+01,-3.528542480000000126e+01,-4.036502250000000203e+01
9.332543009999999528e-01,8.918458969999999653e+00,2.947895439999999923e+00,-3.216290790000000044e+01,-3.525981529999999964e+01,-4.022918030000000300e+01
9.549925860000000322e-01,8.918498209999999204e+00,2.947961419999999944e+00,-3.211733089999999891e+01,-3.523316559999999953e+01,-4.009135630000000106e+01
9.772372209999999892e-01,8.918529969999999807e+00,2.948021090000000122e+00,-3.207012079999999798e+01,-3.520543969999999945e+01,-3.995158440000000155e+01
1.000000000000000000e+00,8.918554329999999197e+00,2.948074570000000172e+00,-3.202123710000000045e+01,-3.517660089999999684e+01,-3.980989989999999779e+01
1.023292990000000069e+00,8.918571339999999736e+00,2.948121969999999870e+00,-3.197063969999999955e+01,-3.514661190000000346e+01,-3.966633879999999834e+01
1.047128550000000047e+00,8.918581019999999526e+00,2.948163389999999939e+00,-3.191828900000000147e+01,-3.511543489999999679e+01,-3.952093829999999741e+01
1.071519310000000003e+00,8.918583399999999273e+00,2.948198919999999834e+00,-3.186414570000000168e+01,-3.508303120000000064e+01,-3.937373629999999736e+01
1.096478199999999958e+00,8.918578489999999803e+00,2.948228639999999956e+00,-3.180817150000000026e+01,-3.504936210000000330e+01,-3.922477150000000279e+01
1.122018449999999889e+00,8.918566269999999463e+00,2.948252609999999940e+00,-3.175032879999999835e+01,-3.501438799999999674e+01,-3.907408300000000168e+01
1.148153619999999986e+00,8.918546709999999322e+00,2.948270879999999927e+00,-3.169058060000000054e+01,-3.497806909999999903e+01,-3.892171059999999727e+01
1.174897550000000068e+00,8.918519780000000452e+00,2.948283480000000178e+00,-3.162889140000000054e+01,-3.494036520000000223e+01,-3.876769440000000344e+01
1.202264430000000051e+00,8.918485430000000491e+00,2.948290450000000007e+00,-3.156522629999999907e+01,-3.490123590000000320e+01,-3.861207490000000320e+01
1.230268769999999900e+00,8.918443560000000048e+00,2.948291799999999796e+00,-3.149955209999999894e+01,-3.486064060000000353e+01,-3.845489260000000087e+01
1.258925410000000022e+00,8.918394109999999486e+00,2.948287529999999990e+00,-3.143183649999999929e+01,-3.481853840000000133e+01,-3.829618820000000312e+01
1.288249549999999966e+00,8.918336959999999536e+00,2.948277640000000144e+00,-3.136204920000000129e+01,-3.477488850000000298e+01,-3.813600240000000241e+01
1.318256740000000038e+00,8.918271999999999977e+00,2.948262099999999997e+00,-3.129016100000000122e+01,-3.472965010000000063e+01,-3.797437579999999713e+01
1.348962879999999975e+00,8.918199080000000833e+00,2.948240880000000175e+00,-3.121614449999999863e+01,-3.468278269999999708e+01,-3.781134889999999871e+01
1.380384260000000030e+00,8.918118059999999403e+00,2.948213949999999972e+00,-3.113997420000000105e+01,-3.463424570000000102e+01,-3.764696200000000204e+01
