f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
9.772372209999999892e-01,8.244246609999999365e+00,2.269382530000000120e+00,-3.617163819999999674e+01,-4.155915449999999822e+01,-3.082742689999999897e+01
1.000000000000000000e+00,8.244278700000000626e+00,2.269438259999999818e+00,-3.607891709999999819e+01,-4.146928929999999980e+01,-3.081872239999999863e+01
1.023292990000000069e+00,8.244304619999999417e+00,2.269488869999999991e+00,-3.598391039999999919e+01,-4.137714729999999719e+01,-3.080962879999999871e+01
1.047128550000000047e+00,8.244324430000000703e+00,2.269534450000000092e+00,-3.588661249999999825e+01,-4.128271989999999647e+01,-3.080012960000000177e+01
1.071519310000000003e+00,8.244338170000000687e+00,2.269575090000000017e+00,-3.578702040000000295e+01,-4.118600080000000219e+01,-3.079020720000000111e+01
1.096478199999999958e+00,8.244345850000000198e+00,2.269610899999999987e+00,-3.568513329999999684e+01,-4.108698629999999952e+01,-3.077984389999999948e+01
1.122018449999999889e+00,8.244347510000000767e+00,2.269641930000000141e+00,-3.558095310000000211e+01,-4.098567510000000169e+01,-3.076902079999999984e+01
1.148153619999999986e+00,8.244343150000000620e+00,2.269668269999999932e+00,-3.547448390000000273e+01,-4.088206830000000025e+01,-3.075771870000000163e+01
1.174897550000000068e+00,8.244332749999999876e+00,2.269689950000000067e+00,-3.536573250000000002e+01,-4.077616950000000173e+01,-3.074591750000000090e+01
1.202264430000000051e+00,8.244316299999999487e+00,2.269707040000000120e+00,-3.525470779999999849e+01,-4.066798459999999693e+01,-3.073359659999999849e+01
1.230268769999999900e+00,8.244293750000000642e+00,2.269719559999999969e+00,-3.514142139999999870e+01,-4.055752220000000108e+01,-3.072073449999999895e+01
1.258925410000000022e+00,8.244265070000000861e+00,2.269727539999999877e+00,-3.502588699999999733e+01,-4.044479290000000304e+01,-3.070730899999999863e+01
1.288249549999999966e+00,8.244230180000000630e+00,2.269731010000000104e+00,-3.490812050000000255e+01,-4.032981000000000193e+01,-3.069329709999999878e+01
1.318256740000000038e+00,8.244189029999999363e+00,2.269729959999999824e+00,-3.478814009999999968e+01,-4.021258859999999657e+01,-3.067867529999999832e+01
1.348962879999999975e+00,8.244141519999999446e+00,2.269724399999999864e+00,-3.466596609999999856e+01,-4.009314650000000313e+01,-3.066341900000000109e+01
1.380384260000000030e+00,8.244087560000000536e+00,2.269714319999999841e+00,-3.454162079999999690e+01,-3.997150330000000196e+01,-3.064750300000000038e+01
1.412537539999999980e+00,8.244027020000000761e+00,2.269699699999999876e+00,-3.441512860000000273e+01,-3.984768069999999796e+01,-3.063090130000000144e+01
1.445439769999999902e+00,8.243959789999999899e+00,2.269680500000000212e+00,-3.428651550000000015e+01,-3.972170260000000042e+01,-3.061358699999999899e+01
1.479108389999999940e+00,8.243885730000000578e+00,2.269656700000000082e+00,-3.415580940000000254e+01,-3.959359440000000063e+01,-3.059553250000000091e+01
1.513561249999999969e+00,8.243804669999999390e+00,2.269628229999999913e+00,-3.402304000000000173e+01,-3.946338349999999906e+01,-3.057670949999999976e+01
1.548816619999999977e+00,8.243716450000000862e+00,2.269595049999999947e+00,-3.388823810000000236e+01,-3.933109910000000298e+01,-3.055708870000000132e+01
1.584893190000000063e+00,8.243620890000000756e+00,2.269557079999999782e+00,-3.375143640000000289e+01,-3.919677159999999816e+01,-3.053664020000000079e+01
1.621810100000000032e+00,8.243517779999999462e+00,2.269514239999999905e+00,-3.361266880000000157e+01,-3.906043319999999852e+01,-3.051533299999999826e+01
1.659586910000000026e+00,8.243406909999999144e+00,2.269466459999999852e+00,-3.347197010000000006e+01,-3.892211720000000241e+01,-3.049313559999999868e+01
1.698243649999999993e+00,8.243288050000000311e+00,2.269413619999999909e+00,-3.332937669999999741e+01,-3.878185839999999729e+01,-3.047001570000000115e+01
1.737800830000000074e+00,8.243160939999999215e+00,2.269355630000000179e+00,-3.318492559999999969e+01,-3.863969240000000127e+01,-3.044594010000000139e+01
