f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
1.778279409999999894e-01,8.190490040000000249e+00,2.213663149999999913e+00,-2.769373549999999895e+01,-2.878945219999999949e+01,-4.506463389999999691e+01
1.819700860000000031e-01,8.193165430000000526e+00,2.216364809999999963e+00,-2.769209259999999873e+01,-2.878861549999999880e+01,-4.505036340000000195e+01
1.862087139999999974e-01,8.195728559999999163e+00,2.218953200000000070e+00,-2.769047910000000101e+01,-2.878780130000000170e+01,-4.503573360000000037e+01
1.905460720000000108e-01,8.198183780000000809e+00,2.221432710000000199e+00,-2.768889210000000034e+01,-2.878700819999999894e+01,-4.502072220000000158e+01
1.949844599999999983e-01,8.200535309999999356e+00,2.223807579999999895e+00,-2.768732890000000069e+01,-2.878623479999999901e+01,-4.500530590000000331e+01
1.995262309999999983e-01,8.202787199999999501e+00,2.226081939999999815e+00,-2.768578640000000135e+01,-2.878547980000000095e+01,-4.498946080000000336e+01
2.041737939999999918e-01,8.204943410000000270e+00,2.228259739999999933e+00,-2.768426189999999920e+01,-2.878474179999999905e+01,-4.497316200000000208e+01
2.089296129999999863e-01,8.207007730000000834e+00,2.230344849999999823e+00,-2.768275249999999943e+01,-2.878401949999999943e+01,-4.495638370000000350e+01
2.137962089999999871e-01,8.208983840000000143e+00,2.232340950000000213e+00,-2.768125540000000129e+01,-2.878331149999999994e+01,-4.493909949999999753e+01
2.187761619999999962e-01,8.210875279999999776e+00,2.234251640000000094e+00,-2.767976780000000048e+01,-2.878261660000000077e+01,-4.492128199999999794e+01
2.238721140000000109e-01,8.212685459999999438e+00,2.236080359999999878e+00,-2.767828679999999864e+01,-2.878193339999999978e+01,-4.490290300000000201e+01
2.290867649999999978e-01,8.214417700000000266e+00,2.237830450000000138e+00,-2.767680950000000095e+01,-2.878126070000000070e+01,-4.488393370000000004e+01
2.344228819999999991e-01,8.216075149999999994e+00,2.239505110000000077e+00,-2.767533320000000074e+01,-2.878059719999999899e+01,-4.486434429999999907e+01
2.398832919999999980e-01,8.217660889999999441e+00,2.241107439999999951e+00,-2.767385480000000086e+01,-2.877994160000000079e+01,-4.484410419999999675e+01
2.454708919999999961e-01,8.219177849999999452e+00,2.242640399999999978e+00,-2.767237150000000057e+01,-2.877929269999999917e+01,-4.482318200000000274e+01
2.511886429999999892e-01,8.220628879999999583e+00,2.244106869999999976e+00,-2.767088030000000032e+01,-2.877864920000000026e+01,-4.480154569999999836e+01
2.570395779999999908e-01,8.222016699999999290e+00,2.245509610000000045e+00,-2.766937839999999937e+01,-2.877800990000000070e+01,-4.477916239999999704e+01
2.630267989999999778e-01,8.223343930000000412e+00,2.246851250000000189e+00,-2.766786259999999942e+01,-2.877737349999999950e+01,-4.475599830000000168e+01
2.691534800000000005e-01,8.224613109999999949e+00,2.248134359999999887e+00,-2.766632990000000092e+01,-2.877673860000000161e+01,-4.473201900000000109e+01
2.754228699999999863e-01,8.225826639999999301e+00,2.249361389999999794e+00,-2.766477730000000079e+01,-2.877610419999999891e+01,-4.470718939999999719e+01
