 5.75439937e+08  2.89501421e+00  5.75439937e+08  2.89501294e+00  5.75439937e+08  1.79640403e+02  5.75439937e+08 -3.62772349e-01  5.75439937e+08 -8.82508736e+01  5.75439937e+08  2.89501357e+00 
 5.88843655e+08  2.89525605e+00  5.88843655e+08  2.89525465e+00  5.88843655e+08  1.79602268e+02  5.88843655e+08 -4.00981909e-01  5.88843655e+08 -8.80505751e+01  5.88843655e+08  2.89525535e+00 
 6.02559586e+08  2.89548491e+00  6.02559586e+08  2.89548339e+00  6.02559586e+08  1.79563912e+02  6.02559586e+08 -4.39413206e-01  6.02559586e+08 -8.78502924e+01  6.02559586e+08  2.89548415e+00 
 6.16595002e+08  2.89570128e+00  6.16595002e+08  2.89569962e+00  6.16595002e+08  1.79525317e+02  6.16595002e+08 -4.78085991e-01  6.16595002e+08 -8.76500248e+01  6.16595002e+08  2.89570044e+00 
 6.30957344e+08  2.89590559e+00  6.30957344e+08  2.89590379e+00  6.30957344e+08  1.79486462e+02  6.30957344e+08 -5.17020187e-01  6.30957344e+08 -8.74497717e+01  6.30957344e+08  2.89590468e+00 
 6.45654229e+08  2.89609828e+00  6.45654229e+08  2.89609632e+00  6.45654229e+08  1.79447328e+02  6.45654229e+08 -5.56235888e-01  6.45654229e+08 -8.72495327e+01  6.45654229e+08  2.89609730e+00 
 6.60693448e+08  2.89627974e+00  6.60693448e+08  2.89627763e+00  6.60693448e+08  1.79407893e+02  6.60693448e+08 -5.95753376e-01  6.60693448e+08 -8.70493073e+01  6.60693448e+08  2.89627868e+00 
 6.76082975e+08  2.89645035e+00  6.76082975e+08  2.89644808e+00  6.76082975e+08  1.79368138e+02  6.76082975e+08 -6.35593123e-01  6.76082975e+08 -8.68490949e+01  6.76082975e+08  2.89644921e+00 
 6.91830971e+08  2.89661047e+00  6.91830971e+08  2.89660802e+00  6.91830971e+08  1.79328043e+02  6.91830971e+08 -6.75775802e-01  6.91830971e+08 -8.66488952e+01  6.91830971e+08  2.89660924e+00 
 7.07945784e+08  2.89676043e+00  7.07945784e+08  2.89675780e+00  7.07945784e+08  1.79287585e+02  7.07945784e+08 -7.16322297e-01  7.07945784e+08 -8.64487077e+01  7.07945784e+08  2.89675911e+00 
 7.24435960e+08  2.89690054e+00  7.24435960e+08  2.89689772e+00  7.24435960e+08  1.79246745e+02  7.24435960e+08 -7.57253709e-01  7.24435960e+08 -8.62485320e+01  7.24435960e+08  2.89689913e+00 
 7.41310241e+08  2.89703109e+00  7.41310241e+08  2.89702808e+00  7.41310241e+08  1.79205500e+02  7.41310241e+08 -7.98591370e-01  7.41310241e+08 -8.60483678e+01  7.41310241e+08  2.89702958e+00 
