 4.46683592e+08  2.22126239e+00  4.46683592e+08  2.22126079e+00  4.46683592e+08 -1.79839050e+02  4.46683592e+08  1.55709743e-01  4.46683592e+08 -8.45747029e+01  4.46683592e+08  2.22126158e+00 
 4.57088190e+08  2.22170248e+00  4.57088190e+08  2.22170075e+00  4.57088190e+08 -1.79874560e+02  4.57088190e+08  1.20077660e-01  4.57088190e+08 -8.43742264e+01  4.57088190e+08  2.22170160e+00 
 4.67735141e+08  2.22212195e+00  4.67735141e+08  2.22212009e+00  4.67735141e+08 -1.79910024e+02  4.67735141e+08  8.44890279e-02  4.67735141e+08 -8.41737724e+01  4.67735141e+08  2.22212101e+00 
 4.78630092e+08  2.22252168e+00  4.78630092e+08  2.22251968e+00  4.78630092e+08 -1.79945459e+02  4.78630092e+08  4.89263182e-02  4.78630092e+08 -8.39733398e+01  4.78630092e+08  2.22252067e+00 
 4.89778819e+08  2.22290247e+00  4.89778819e+08  2.22290032e+00  4.89778819e+08 -1.79980882e+02  4.89778819e+08  1.33719296e-02  4.89778819e+08 -8.37729279e+01  4.89778819e+08  2.22290139e+00 
 5.01187234e+08  2.22326512e+00  5.01187234e+08  2.22326281e+00  5.01187234e+08  1.79983688e+02  5.01187234e+08 -2.21918166e-02  5.01187234e+08 -8.35725358e+01  5.01187234e+08  2.22326395e+00 
 5.12861384e+08  2.22361036e+00  5.12861384e+08  2.22360789e+00  5.12861384e+08  1.79948234e+02  5.12861384e+08 -5.77826807e-02  5.12861384e+08 -8.33721627e+01  5.12861384e+08  2.22360911e+00 
 5.24807460e+08  2.22393891e+00  5.24807460e+08  2.22393627e+00  5.24807460e+08  1.79912738e+02  5.24807460e+08 -9.34185085e-02  5.24807460e+08 -8.31718078e+01  5.24807460e+08  2.22393758e+00 
 5.37031796e+08  2.22425144e+00  5.37031796e+08  2.22424863e+00  5.37031796e+08  1.79877183e+02  5.37031796e+08 -1.29117236e-01  5.37031796e+08 -8.29714704e+01  5.37031796e+08  2.22425002e+00 
 5.49540874e+08  2.22454860e+00  5.49540874e+08  2.22454560e+00  5.49540874e+08  1.79841550e+02  5.49540874e+08 -1.64896897e-01  5.49540874e+08 -8.27711497e+01  5.49540874e+08  2.22454709e+00 
 5.62341325e+08  2.22483101e+00  5.62341325e+08  2.22482782e+00  5.62341325e+08  1.79805822e+02  5.62341325e+08 -2.00775623e-01  5.62341325e+08 -8.25708452e+01  5.62341325e+08  2.22482940e+00 
 5.75439937e+08  2.22509925e+00  5.75439937e+08  2.22509585e+00  5.75439937e+08  1.79769979e+02  5.75439937e+08 -2.36771655e-01  5.75439937e+08 -8.23705562e+01  5.75439937e+08  2.22509753e+00 
 5.88843655e+08  2.22535387e+00  5.88843655e+08  2.22535025e+00  5.88843655e+08  1.79734005e+02  5.88843655e+08 -2.72903345e-01  5.88843655e+08 -8.21702820e+01  5.88843655e+08  2.22535205e+00 
 6.02559586e+08  2.22559540e+00  6.02559586e+08  2.22559156e+00  6.02559586e+08  1.79697880e+02  6.02559586e+08 -3.09189167e-01  6.02559586e+08 -8.19700222e+01  6.02559586e+08  2.22559347e+00 
 6.16595002e+08  2.22582435e+00  6.16595002e+08  2.22582027e+00  6.16595002e+08  1.79661586e+02  6.16595002e+08 -3.45647718e-01  6.16595002e+08 -8.17697762e+01  6.16595002e+08  2.22582229e+00 
 6.30957344e+08  2.22604118e+00  6.30957344e+08  2.22603686e+00  6.30957344e+08  1.79625105e+02  6.30957344e+08 -3.82297729e-01  6.30957344e+08 -8.15695435e+01  6.30957344e+08  2.22603900e+00 
 6.45654229e+08  2.22624635e+00  6.45654229e+08  2.22624178e+00  6.45654229e+08  1.79588417e+02  6.45654229e+08 -4.19158072e-01  6.45654229e+08 -8.13693235e+01  6.45654229e+08  2.22624405e+00 
 6.60693448e+08  2.22644029e+00  6.60693448e+08  2.22643544e+00  6.60693448e+08  1.79551503e+02  6.60693448e+08 -4.56247764e-01  6.60693448e+08 -8.11691159e+01  6.60693448e+08  2.22643785e+00 
 6.76082975e+08  2.22662340e+00  6.76082975e+08  2.22661827e+00  6.76082975e+08  1.79514346e+02  6.76082975e+08 -4.93585980e-01  6.76082975e+08 -8.09689202e+01  6.76082975e+08  2.22662081e+00 
 6.91830971e+08  2.22679606e+00  6.91830971e+08  2.22679063e+00  6.91830971e+08  1.79476925e+02  6.91830971e+08 -5.31192055e-01  6.91830971e+08 -8.07687360e+01  6.91830971e+08  2.22679332e+00 
 7.07945784e+08  2.22695863e+00  7.07945784e+08  2.22695289e+00  7.07945784e+08  1.79439220e+02  7.07945784e+08 -5.69085497e-01  7.07945784e+08 -8.05685629e+01  7.07945784e+08  2.22695574e+00 
 7.24435960e+08  2.22711144e+00  7.24435960e+08  2.22710538e+00  7.24435960e+08  1.79401213e+02  7.24435960e+08 -6.07285992e-01  7.24435960e+08 -8.03684005e+01  7.24435960e+08  2.22710839e+00 
 7.41310241e+08  2.22725483e+00  7.41310241e+08  2.22724843e+00  7.41310241e+08  1.79362884e+02  7.41310241e+08 -6.45813415e-01  7.41310241e+08 -8.01682486e+01  7.41310241e+08  2.22725161e+00 
 7.58577575e+08  2.22738909e+00  7.58577575e+08  2.22738233e+00  7.58577575e+08  1.79324212e+02  7.58577575e+08 -6.84687836e-01  7.58577575e+08 -7.99681067e+01  7.58577575e+08  2.22738568e+00 
 7.76247117e+08  2.22751449e+00  7.76247117e+08  2.22750736e+00  7.76247117e+08  1.79285177e+02  7.76247117e+08 -7.23929532e-01  7.76247117e+08 -7.97679746e+01  7.76247117e+08  2.22751090e+00 
 7.94328235e+08  2.22763130e+00  7.94328235e+08  2.22762378e+00  7.94328235e+08  1.79245760e+02  7.94328235e+08 -7.63558994e-01  7.94328235e+08 -7.95678521e+01  7.94328235e+08  2.22762751e+00 
 8.12830516e+08  2.22773977e+00  8.12830516e+08  2.22773184e+00  8.12830516e+08  1.79205939e+02  8.12830516e+08 -8.03596939e-01  8.12830516e+08 -7.93677388e+01  8.12830516e+08  2.22773578e+00 
 8.31763771e+08  2.22784012e+00  8.31763771e+08  2.22783177e+00  8.31763771e+08  1.79165694e+02  8.31763771e+08 -8.44064314e-01  8.31763771e+08 -7.91676346e+01  8.31763771e+08  2.22783591e+00 
 8.51138038e+08  2.22793256e+00  8.51138038e+08  2.22792376e+00  8.51138038e+08  1.79125003e+02  8.51138038e+08 -8.84982313e-01  8.51138038e+08 -7.89675392e+01  8.51138038e+08  2.22792813e+00 
 8.70963590e+08  2.22801729e+00  8.70963590e+08  2.22800802e+00  8.70963590e+08  1.79083846e+02  8.70963590e+08 -9.26372383e-01  8.70963590e+08 -7.87674523e+01  8.70963590e+08  2.22801262e+00 
 8.91250938e+08  2.22809447e+00  8.91250938e+08  2.22808471e+00  8.91250938e+08  1.79042200e+02  8.91250938e+08 -9.68256233e-01  8.91250938e+08 -7.85673739e+01  8.91250938e+08  2.22808956e+00 
 9.12010839e+08  2.22816429e+00  9.12010839e+08  2.22815401e+00  9.12010839e+08  1.79000044e+02  9.12010839e+08 -1.01065585e+00  9.12010839e+08 -7.83673038e+01  9.12010839e+08  2.22815911e+00 
 9.33254301e+08  2.22822687e+00  9.33254301e+08  2.22821605e+00  9.33254301e+08  1.78957355e+02  9.33254301e+08 -1.05359350e+00  9.33254301e+08 -7.81672418e+01  9.33254301e+08  2.22822142e+00 
 9.54992586e+08  2.22828235e+00  9.54992586e+08  2.22827098e+00  9.54992586e+08  1.78914112e+02  9.54992586e+08 -1.09709174e+00  9.54992586e+08 -7.79671877e+01  9.54992586e+08  2.22827662e+00 
 9.77237221e+08  2.22833085e+00  9.77237221e+08  2.22831889e+00  9.77237221e+08  1.78870291e+02  9.77237221e+08 -1.14117346e+00  9.77237221e+08 -7.77671416e+01  9.77237221e+08  2.22832483e+00 
 1.00000000e+09  2.22837248e+00  1.00000000e+09  2.22835989e+00  1.00000000e+09  1.78825870e+02  1.00000000e+09 -1.18586183e+00  1.00000000e+09 -7.75671032e+01  1.00000000e+09  2.22836614e+00 
 1.02329299e+09  2.22840730e+00  1.02329299e+09  2.22839407e+00  1.02329299e+09  1.78780825e+02  1.02329299e+09 -1.23118038e+00  1.02329299e+09 -7.73670725e+01  1.02329299e+09  2.22840064e+00 
 1.04712855e+09  2.22843541e+00  1.04712855e+09  2.22842150e+00  1.04712855e+09  1.78735132e+02  1.04712855e+09 -1.27715296e+00  1.04712855e+09 -7.71670494e+01  1.04712855e+09  2.22842841e+00 
 1.07151931e+09  2.22845686e+00  1.07151931e+09  2.22844224e+00  1.07151931e+09  1.78688767e+02  1.07151931e+09 -1.32380380e+00  1.07151931e+09 -7.69670340e+01  1.07151931e+09  2.22844950e+00 
 1.09647820e+09  2.22847169e+00  1.09647820e+09  2.22845633e+00  1.09647820e+09  1.78641706e+02  1.09647820e+09 -1.37115745e+00  1.09647820e+09 -7.67670260e+01  1.09647820e+09  2.22846396e+00 
 1.12201845e+09  2.22847994e+00  1.12201845e+09  2.22846380e+00  1.12201845e+09  1.78593924e+02  1.12201845e+09 -1.41923889e+00  1.12201845e+09 -7.65670256e+01  1.12201845e+09  2.22847181e+00 
 1.14815362e+09  2.22848162e+00  1.14815362e+09  2.22846466e+00  1.14815362e+09  1.78545396e+02  1.14815362e+09 -1.46807344e+00  1.14815362e+09 -7.63670328e+01  1.14815362e+09  2.22847308e+00 
 1.17489755e+09  2.22847673e+00  1.17489755e+09  2.22845892e+00  1.17489755e+09  1.78496097e+02  1.17489755e+09 -1.51768686e+00  1.17489755e+09 -7.61670475e+01  1.17489755e+09  2.22846777e+00 
 1.20226443e+09  2.22846527e+00  1.20226443e+09  2.22844657e+00  1.20226443e+09  1.78445999e+02  1.20226443e+09 -1.56810531e+00  1.20226443e+09 -7.59670697e+01  1.20226443e+09  2.22845586e+00 
 1.23026877e+09  2.22844722e+00  1.23026877e+09  2.22842758e+00  1.23026877e+09  1.78395078e+02  1.23026877e+09 -1.61935537e+00  1.23026877e+09 -7.57670996e+01  1.23026877e+09  2.22843733e+00 
